Ngày,Đơn hàng,Khách hàng,Mã hàng,Tên hàng,ĐVT 1,ĐVT 2,Số lượng 1,Số lượng 2,Ngày dự kiến giao hàng,Ghi chú
12/26/2023,SO2312-0047,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),TPH485XXXTDMFM.XXXX,"[SO tổng] Bao TP-PP, trắng đục, K48.5cm. [Tạm tính theo 48.5x79LL]",CAI,KG,2400000,192000,2/15/2024,
8/3/2023,SO2308-0007,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,VAO0001,"Vải áo bọc cuộn, tráng PE, W x L = 140cm x 280cm, dây rút 380cm, TL: 340gr/cái. [Gấp lai mỗi biên 5cm, may 1 đường PP900D]",CAI,KG,3000,1248,8/31/2023,
8/3/2023,SO2308-0007,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,VAO0003,"Vải áo bọc cuộn, tráng PE, W x L = 140cm x 350cm, dây rút 380cm, TL: 480g/cái. [Gấp lai mỗi biên 5cm, may 1 đường PP900D]",CAI,KG,3000,1761,8/31/2023,
7/11/2023,SO2307-0022,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,VAO0003,"Vải áo bọc cuộn, tráng PE, W x L = 140cm x 350cm, dây rút 380cm, TL: 480g/cái. [Gấp lai mỗi biên 5cm, may 1 đường PP900D]",CAI,KG,1795,1053.67,7/31/2023,
11/29/2023,SO2311-0044,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,VAO0003,"Vải áo bọc cuộn, tráng PE, W x L = 140cm x 350cm, dây rút 380cm, TL: 480g/cái. [Gấp lai mỗi biên 5cm, may 1 đường PP900D]",CAI,KG,3000,1761,12/8/2023,
6/2/2023,SO2304-0010,CÔNG TY TNHH TM TRÍ NGUYỄN,01JBO-4P002-02-0000,"Bao Jumbo, dạng 4 tấm, màu Beige, W x L x H = 90cm x 90cm x 130cm, có in, đáy bằng,có ống nạp + túi tài liệu; TL: 1.6Kg/cái.",CAI,KG,10000,16000,6/5/2023,
6/13/2023,SO2306-0023,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,01JBO-TC001-01-0000,"Bao Jumbo, thân tròn, màu trắng,90x90x120cm; TL: 1.45kg/cái, nắp trùm, đáy bằng, quai chéo.",CAI,KG,5000,7250,6/30/2023,
6/13/2023,SO2306-0024,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,01JBO-TC001-01-0000,"Bao Jumbo, thân tròn, màu trắng,90x90x120cm; TL: 1.45kg/cái, nắp trùm, đáy bằng, quai chéo.",CAI,KG,5000,7250,6/30/2023,
8/30/2023,SO2308-0051,CÔNG TY TNHH MTV BAO BÌ THIÊN ÂN,01JBO-TC001-01-0000,"Bao Jumbo, thân tròn, màu trắng,90x90x120cm; TL: 1.45kg/cái, nắp trùm, đáy bằng, quai chéo.",CAI,KG,4,5.8,8/30/2023,
8/30/2023,SO2308-0051,CÔNG TY TNHH MTV BAO BÌ THIÊN ÂN,01JBO-TC001-02-0000,"Bao Jumbo, thân tròn, màu trắng,90x90x190cm; TL: 2.2kg/cái, nắp trùm, đáy bằng, quai chéo.",CAI,KG,4,8.8,8/30/2023,
6/13/2023,SO2306-0025,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,01JBO-TC001-02-0000,"Bao Jumbo, thân tròn, màu trắng,90x90x190cm; TL: 2.2kg/cái, nắp trùm, đáy bằng, quai chéo.",CAI,KG,5000,11000,6/30/2023,
6/27/2023,SO2306-0044,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,01JBO-TC001-02-0000,"Bao Jumbo, thân tròn, màu trắng,90x90x190cm; TL: 2.2kg/cái, nắp trùm, đáy bằng, quai chéo.",CAI,KG,10000,22000,7/31/2023,
6/9/2023,SO2306-0013,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,01JBO-TC001-02-0000,"Bao Jumbo, thân tròn, màu trắng,90x90x190cm; TL: 2.2kg/cái, nắp trùm, đáy bằng, quai chéo.",CAI,KG,400,880,6/16/2023,
6/13/2023,SO2306-0022,CÔNG TY CỔ PHẦN ĐẦU TƯ SẢN XUẤT VÀ XUẤT NHẬP KHẨU SÀI GÒN,01JBO-TC001-02-0000,"Bao Jumbo, thân tròn, màu trắng,90x90x190cm; TL: 2.2kg/cái, nắp trùm, đáy bằng, quai chéo.",CAI,KG,6000,13200,6/20/2023,
8/11/2023,SO2308-0022,CÔNG TY TNHH MTV BAO BÌ THIÊN ÂN,01JBO-TC002-01-0000,"Bao Jumbo thân tròn, trắng đục, có in marka: DING LI, kích thước: 95x95x130cm, có ống nạp, ống xả, có túi lồng PE; TL: 2.45kg/cái; Bao xếp làm 4, ép kiện 10 cái/kiện",CAI,KG,20,49,8/14/2023,
11/20/2023,SO2311-0029,CÔNG TY TNHH MTV BAO BÌ THIÊN ÂN,01JBO-TC002-01-0000,"Bao Jumbo thân tròn, trắng đục, có in marka: DING LI, kích thước: 95x95x130cm, có ống nạp, ống xả, có túi lồng PE; TL: 2.45kg/cái; Bao xếp làm 4, ép kiện 10 cái/kiện",CAI,KG,1000,2450,11/24/2023,
11/6/2023,SO2311-0008,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,100000,100000,11/30/2023,
12/7/2023,SO2312-0020,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,100000,100000,12/31/2023,
8/18/2023,SO2308-0030,CÔNG TY TNHH LUCKY STAR PLAST,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,208000,208000,10/31/2023,
8/30/2023,SO2308-0050,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,100000,100000,9/2/2023,
8/4/2023,SO2308-0011,CÔNG TY TNHH LUCKY STAR PLAST,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,208000,208000,8/4/2023,
9/12/2023,SO2309-0027,CÔNG TY TNHH LUCKY STAR PLAST,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,208000,208000,12/31/2023,
10/1/2023,SO2310-0002,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,100000,100000,10/30/2023,
6/1/2023,SO2306-0002,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,100000,100000,6/2/2023,
6/15/2023,SO2306-0043,CÔNG TY TNHH LUCKY STAR PLAST,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,100000,100000,6/23/2023,
7/17/2023,SO2307-0039,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,100000,100000,7/20/2023,
7/24/2023,SO2307-0059,CÔNG TY TNHH LUCKY STAR PLAST,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,148500,148500,8/10/2023,
8/3/2023,SO2308-0005,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,HAT-SUIMAU(TAH00059),Tạo hạt sủi màu beige (TAH00059),KG,KG,10000,10000,8/31/2023,
9/30/2023,SO2309-0068,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,HAT-SUITAPMAU,SỦI TẠP MÀU,KG,KG,30000,30000,10/31/2023,
7/12/2023,SO2307-0024,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-DEN,Sủi đen,KG,KG,10000,10000,7/31/2023,
10/18/2023,SO2310-0039,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-DEN,Sủi đen,KG,KG,10000,10000,10/31/2023,
10/18/2023,SO2310-0039,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-MAUCAM,Sủi màu CAM,KG,KG,10000,10000,10/31/2023,
7/12/2023,SO2307-0024,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-MAUCAM,Sủi màu CAM,KG,KG,10000,10000,7/31/2023,
7/12/2023,SO2307-0024,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-MAUDO,Sủi màu đỏ.,KG,KG,10000,10000,7/31/2023,
10/18/2023,SO2310-0039,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-MAUDO,Sủi màu đỏ.,KG,KG,10000,10000,10/31/2023,
12/28/2023,SO2312-0054,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-RUALAI,"Hạt nhựa đổ, rửa ó lại",KG,KG,10000,10000,1/6/2024,
7/3/2023,SO2307-0003,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-TAPMAU,Sủi tạp màu.,KG,KG,10000,10000,7/31/2023,
7/11/2023,SO2307-0021,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-TAPMAU,Sủi tạp màu.,KG,KG,20000,20000,7/31/2023,
7/3/2023,SO2307-0003,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-TRANG,Sủi trắng,KG,KG,30000,30000,7/31/2023,
9/23/2023,SO2309-0054,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-TRANG,Sủi trắng,KG,KG,50000,50000,9/30/2023,
9/13/2023,SO2309-0028,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-TRANG,Sủi trắng,KG,KG,10000,10000,9/30/2023,
7/27/2023,SO2307-0068,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-TRANG,Sủi trắng,KG,KG,40000,40000,8/31/2023,
12/12/2023,SO2312-0028,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-TRANG,Sủi trắng,KG,KG,20000,20000,12/31/2023,
11/29/2023,SO2311-0044,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-TRANG,Sủi trắng,KG,KG,25000,25000,12/8/2023,
10/18/2023,SO2310-0039,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-VANG,Sủi vàng,KG,KG,10000,10000,10/31/2023,
7/12/2023,SO2307-0024,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-VANG,Sủi vàng,KG,KG,10000,10000,7/31/2023,
7/12/2023,SO2307-0024,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-XANHDUONG,Sủi xanh dương.,KG,KG,10000,10000,7/31/2023,
10/18/2023,SO2310-0039,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-XANHDUONG,Sủi xanh dương.,KG,KG,10000,10000,10/31/2023,
10/18/2023,SO2310-0039,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,SUI-XANHLA,Sủi màu xanh lá,KG,KG,10000,10000,10/31/2023,
7/5/2023,SO2307-0008,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU127080080078TRDU,"Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",M,KG,320000,24960,7/31/2023,
7/13/2023,SO2307-0027,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU127080080078TRDU,"Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",M,KG,380000,29640,8/11/2023,
10/2/2023,SO2310-0005,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU127080080078TRDU,"Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",M,KG,157000,12246,12/1/2023,
11/23/2023,SO2311-0036,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,10DAI-PPWHI-01-0535,"Dây đai PP, 5.0cm x 35g/m, màu Trắng đục.",M,KG,1300,4.55,11/30/2023,
9/6/2023,SO2309-0014,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,10DAI-PPWHI-01-0748,"Dây đai PP, 7.0cm x 48g/m, màu Trắng đục.",M,KG,250,12,9/30/2023,
12/6/2023,SO2312-0019,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACAPRE500110105078TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x10.5, TL: 78g/m.",M,KG,11029,860.262,12/30/2023,
9/25/2023,SO2309-0056,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACAPRE500110120083TRDU,"Cuộn PP, trắng đục, K50cm(+1/-0.5), MĐ: 11.0x12.0, TL: 83g/m(+/-2.5).",M,KG,324000,26892,9/30/2023,
9/25/2023,SO2309-0056,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACAPRE710110110110TR50,"Cuộn PP, trắng đục, K71cm(+1/-0.5), MĐ: 11.0x11.0, TL: 110g/m(+/-3.3) (500N).",M,KG,270000,29700,9/30/2023,
12/6/2023,SO2312-0019,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACASAB730100110113TR50,"Cuộn PP, trắng đục, K73cm, MĐ: 10x11, TL: 113g/m.",M,KG,119621,13517.173,12/30/2023,
11/10/2023,SO2311-0015,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",M,KG,20000,1140,11/30/2023,
9/14/2023,SO2309-0037,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACASAN500100110057TRDU,"Vải cuộn PP, trắng đục, K50.0cm, MĐ: 10.0x11.0, kiểu dệt 2x1/5x1, TL: 57.0g/m.",M,KG,850500,48478.5,9/30/2023,
12/6/2023,SO2312-0019,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACASAR500110120083TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 11x12, TL: 83g/m.",M,KG,203336,16876.888,12/30/2023,
8/1/2023,SO2308-0001,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACAUNP175120122574TRDU,"Vải cuộn PP, K175.5cm, MĐ: 12.0x13.0, TL: 574.0g/m. [UNP170gsm]",M,KG,1900,1090.6,8/31/2023,
8/1/2023,SO2308-0001,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACAUNP179120130488TRDU,"Vải cuộn PP, K179.0cm, MĐ: 12.0x13.0, TL: 488.62g/m. [UNP-140gsm]",M,KG,8730,4265.65,8/31/2023,
8/3/2023,SO2308-0006,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACAVAI750100100115XAMO,"Vải áo, cuộn PP màu xám tro khổ 75cm sọc 1 biên 5cm bằng chỉ súc máy, 10x10, TL 115gr/m (nếu tráng bọc cuộn thì dệt không xẻ, nếu áo ép kiện thì không tráng và xẻ hông bên có sọc)",M,KG,100000,11500,8/31/2023,
9/30/2023,SO2309-0068,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACAVAI750100100115XAMO,"Vải áo, cuộn PP màu xám tro khổ 75cm sọc 1 biên 5cm bằng chỉ súc máy, 10x10, TL 115gr/m (nếu tráng bọc cuộn thì dệt không xẻ, nếu áo ép kiện thì không tráng và xẻ hông bên có sọc)",M,KG,100000,11500,10/31/2023,
7/3/2023,SO2307-0002,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACAVAI750100100115XAMO,"Vải áo, cuộn PP màu xám tro khổ 75cm sọc 1 biên 5cm bằng chỉ súc máy, 10x10, TL 115gr/m (nếu tráng bọc cuộn thì dệt không xẻ, nếu áo ép kiện thì không tráng và xẻ hông bên có sọc)",M,KG,100000,11494,7/31/2023,
6/12/2023,SO2306-0021,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACAVAI750100100115XAMO,"Vải áo, cuộn PP màu xám tro khổ 75cm sọc 1 biên 5cm bằng chỉ súc máy, 10x10, TL 115gr/m (nếu tráng bọc cuộn thì dệt không xẻ, nếu áo ép kiện thì không tráng và xẻ hông bên có sọc)",M,KG,100000,11494,6/30/2023,
7/5/2023,SO2307-0007,"CÔNG TY TAMATRA-US, LLC",THACUASU124100100087TRDU,"Vải manh cuộn PP, K124.5cm, 10x10, caro láng, TL: 87.2g/m. [70gsm]",M,KG,295000,25709.25,8/5/2023,
8/11/2023,SO2308-0021,KIỀU VĂN LỊCH,THACUDAA185135168351VA00,"Vải cuộn PP, màu vàng, K93.5cm(+/-0.5), xếp hông 2 bên 45.75cm (dệt khổ tròn 185cm, khổ banh 370cm), xẻ giữa không bung + gập biên 2cm, MĐ: 13.5x16.8 [KH: 14x14], TL: 351.5g/m. [Đánh dấu lỗi dệt bằng băng keo đỏ]",M,KG,85348.5064,30000,8/30/2023,
11/10/2023,SO2311-0016,P &  P DONGWON/ SEOGANG DISTRIBUTION,THACUDOW455100110070CA00,"Vải cuộn PP, màu cam, K45.5cm, MĐ: 10x11, 2x1, TL: 70g/mét.",M,KG,160000,11200,12/15/2023,
12/4/2023,SO2312-0004,P &  P DONGWON/ SEOGANG DISTRIBUTION,THACUDOW455100110070TRDU,"Vải cuộn PP, màu trắng đục, K45.5cm, MĐ: 10x11, 2x1, TL: 70g/mét.",M,KG,150000,10500,12/20/2023,
11/10/2023,SO2311-0016,P &  P DONGWON/ SEOGANG DISTRIBUTION,THACUDOW550100110090CA00,"Vải cuộn PP, màu cam, K55.0cm, MĐ: 10x11, 2x1, TL: 90g/mét.",M,KG,130000,11700,12/15/2023,
9/14/2023,SO2309-0034,CÔNG TY TNHH FOTAI VIỆT NAM,THACUFOT122090090072TRDU,"Vải manh cuộn PP, K122.0cm, 9.0x9.0, caro láng, TL: 72.59g/m. [FT1220909750D] [59.5gsm]",M,KG,688800.1102,50000,10/1/2023,
10/31/2023,SO2310-0055,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACUPER400100130340XD00,"Cuộn MANH PP, XANH DƯƠNG 2195C, K400cm, 10.0x13.0, TL: 340.0g/m. [85gsm] [ID 3 đỏ 2 xanh cách biên 4cm cả bên của manh]",M,KG,1400,476,11/30/2023,
12/5/2023,SO2312-0010,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACUSGX445100094055CA00,"Cuộn PP, lồng PE, màu cam, K44.5cm, MĐ: 10.12x9.4, 2.50mm, TL: PP 55g + PE 17.0g/m = 72g/m.",M,KG,40000,2880,12/9/2023,
7/11/2023,SO2307-0020,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACUTAU570080080074TRDU,"Vải cuộn PP dệt lồng HDPE, trắng đục, K57.0cm, MĐ: 8.0x8.0, TL: 74(PP) + 24(PE) = 98g/m. [10%CaCO3]",M,KG,5000,490,7/31/2023,
7/13/2023,SO2307-0027,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU580080080075TRDU,"Vải cuộn PP dệt lồng HDPE, trắng đục, K58.0cm, MĐ: 8.0x8.0, TL: 75(PP) + 25(PE) = 100g/m.",M,KG,300000,30000,8/11/2023,
7/13/2023,SO2307-0027,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU670080080087TD35,"Vải cuộn PP dệt lồng HDPE, trắng đục, K67.0cm, MĐ: 8.0x8.0, TL: 87(PP) + 38(PE) = 125.0g/m.",M,KG,600000,75000,8/11/2023,
10/2/2023,SO2310-0005,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU670080080087TD35,"Vải cuộn PP dệt lồng HDPE, trắng đục, K67.0cm, MĐ: 8.0x8.0, TL: 87(PP) + 38(PE) = 125.0g/m.",M,KG,80000,10000,12/1/2023,
10/2/2023,SO2310-0005,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU670080080087TRDU,"Vải cuộn PP dệt lồng HDPE, trắng đục, K67.0cm, MĐ: 8.0x8.0, TL: 87(PP) + 28(PE) = 115.0g/m.",M,KG,110000,12650,12/1/2023,
7/13/2023,SO2307-0027,TAUPLENE INDUSTRIES SDN. BHD,THACUTAU670080080087TRDU,"Vải cuộn PP dệt lồng HDPE, trắng đục, K67.0cm, MĐ: 8.0x8.0, TL: 87(PP) + 28(PE) = 115.0g/m.",M,KG,600000,69000,8/11/2023,
11/21/2023,SO2311-0032,"BANGKOK POLYSACK CO.,LTD",THACUTLA107080080058TRDU,"Manh cuộn PP, trắng đục, K107cm, MĐ: 8.0x8.0, TL: 58.85g/m. [6000m/cuộn]",M,KG,4440000,261294,12/29/2023,
11/16/2023,SO2311-0024,"BANGKOK POLYSACK CO.,LTD",THACUTLA107080080062TRDU,"Manh cuộn PP, trắng đục, K107cm, MĐ: 8.0x8.0, TL: 62.0g/m.",M,KG,4440000,275280,12/29/2023,
10/12/2023,SO2310-0023,ENCORE LAMI SDN BHD. Oshi,0102107002000000,"Vải manh cuộn PP, trắng đục, K113cm, MĐ: 7x7, 900D, caro láng, TL: 64.0g/m.  [5000m/cuộn]/THACUECL113070070064TRDU",M,KG,120000,7680,11/22/2023,
12/15/2023,SO2312-0033,ENCORE LAMI SDN BHD. Oshi,0102107002000000,"Vải manh cuộn PP, trắng đục, K113cm, MĐ: 7x7, 900D, caro láng, TL: 64.0g/m.  [5000m/cuộn]/THACUECL113070070064TRDU",M,KG,30000,1920,1/26/2024,
6/13/2023,SO2306-0027,ENCORE LAMI SDN BHD. Oshi,0102107002000000,"Vải manh cuộn PP, trắng đục, K113cm, MĐ: 7x7, 900D, caro láng, TL: 64.0g/m.  [5000m/cuộn]/THACUECL113070070064TRDU",M,KG,20000,1280,7/27/2023,
9/14/2023,SO2309-0032,ENCORE LAMI SDN BHD. Oshi,0102107002000000,"Vải manh cuộn PP, trắng đục, K113cm, MĐ: 7x7, 900D, caro láng, TL: 64.0g/m.  [5000m/cuộn]/THACUECL113070070064TRDU",M,KG,110000,7040,10/9/2023,
8/18/2023,SO2308-0031,ENCORE LAMI SDN BHD. Oshi,0102107003000000,"Vải manh cuộn PP, trắng đục, K116cm, MĐ: 7x7, 900D, caro láng, TL: 66.0g/m. [5000m/cuộn]/THACUECL116070070066TRDU",M,KG,50000,3300,8/22/2023,
10/31/2023,SO2310-0001,Addera Peru S.A.C,0102107003000000,"Vải manh cuộn PP, trắng đục, K116cm, MĐ: 7x7, 900D, caro láng, TL: 66.0g/m. [5000m/cuộn]/THACUECL116070070066TRDU",M,KG,1000,66,12/31/2023,
12/15/2023,SO2312-0033,ENCORE LAMI SDN BHD. Oshi,0102107003000000,"Vải manh cuộn PP, trắng đục, K116cm, MĐ: 7x7, 900D, caro láng, TL: 66.0g/m. [5000m/cuộn]/THACUECL116070070066TRDU",M,KG,40000,2640,1/26/2024,
10/12/2023,SO2310-0024,ENCORE LAMI SDN BHD. Oshi,0102107003000000,"Vải manh cuộn PP, trắng đục, K116cm, MĐ: 7x7, 900D, caro láng, TL: 66.0g/m. [5000m/cuộn]/THACUECL116070070066TRDU",M,KG,60000,3960,12/15/2023,
9/14/2023,SO2309-0032,ENCORE LAMI SDN BHD. Oshi,0102107004000000,"Vải manh cuộn PP, trắng đục, K117cm, MĐ: 7x7, 900D, caro láng, TL: 66.5g/m. [5000m/cuộn]/THACUECL117070070665TRDU",M,KG,50000,3325,10/9/2023,
9/14/2023,SO2309-0032,ENCORE LAMI SDN BHD. Oshi,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",M,KG,210000,14280,10/9/2023,
8/18/2023,SO2308-0031,ENCORE LAMI SDN BHD. Oshi,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",M,KG,320000,21760,8/22/2023,
6/13/2023,SO2306-0027,ENCORE LAMI SDN BHD. Oshi,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",M,KG,350000,23800,7/27/2023,
10/12/2023,SO2310-0024,ENCORE LAMI SDN BHD. Oshi,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",M,KG,250000,17000,12/15/2023,
10/12/2023,SO2310-0023,ENCORE LAMI SDN BHD. Oshi,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",M,KG,250000,17000,11/22/2023,
11/14/2023,SO2311-0019,ENCORE LAMI SDN BHD. Oshi,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",M,KG,300000,20400,1/8/2024,
12/15/2023,SO2312-0033,ENCORE LAMI SDN BHD. Oshi,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",M,KG,300000,20400,1/26/2024,
11/14/2023,SO2311-0019,ENCORE LAMI SDN BHD. Oshi,0102107008000000,"Vải manh cuộn PP, trắng đục, K120cm, MĐ: 7x7, 900D, caro láng, TL: 68.6g/m. [5000m/cuộn]/THACUECL120070070686TRDU",M,KG,70000,4802,1/8/2024,
10/12/2023,SO2310-0024,ENCORE LAMI SDN BHD. Oshi,0102107008000000,"Vải manh cuộn PP, trắng đục, K120cm, MĐ: 7x7, 900D, caro láng, TL: 68.6g/m. [5000m/cuộn]/THACUECL120070070686TRDU",M,KG,60000,4116,12/15/2023,
8/21/2023,SO2308-0033,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109012000000,"Vải cuộn PP trắng đục, Khổ 66cm, mật độ 10x10 (dệt xếp) trọng lượng 92g/m/THACUHAL660100100092TRDU [2500m/cuộn]",M,KG,135000,12420,9/4/2023,
12/15/2023,SO2312-0032,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109021000000,"Vải cuộn PP, tráng hấp PE, K43.5cm, TL: 71.0g/m, trắng đục. [20.0mic] [8x8, 840D] [SO mẫu]/HAPHAL435071TRDU",M,KG,30000,2130,1/5/2024,
12/15/2023,SO2312-0031,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109025000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 95.0g/m./HAPHAL560095TRDU",M,KG,267000,25365,1/5/2024,
10/18/2023,SO2310-0041,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109025000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 95.0g/m./HAPHAL560095TRDU",M,KG,210000,19950,12/8/2023,
10/18/2023,SO2310-0041,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109025000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 95.0g/m./HAPHAL560095TRDU",M,KG,40000,3800,12/8/2023,
6/9/2023,SO2306-0016,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109025000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 95.0g/m./HAPHAL560095TRDU",M,KG,100000,9500,6/26/2023,
7/24/2023,SO2307-0054,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),0102109025000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 95.0g/m./HAPHAL560095TRDU",M,KG,261000,24795,8/7/2023,
