Mã phiếu,Người tạo,Ngày tạo,Mã yêu cầu,Mã vật tư,Tên vật tư,Đvt (01),SỐ LƯỢNG (01),ĐVT (02),SỐ LƯỢNG (02),NGÀY CẦN,Tiền tệ,Đơn giá,Tiền thuế,Tổng tiền,Mã NCC,Tên NCC
PO01/24-004,Thái Minh Quyết,1/3/2024,,THATRPPM050080080050TRDU,"Vải manh PP tráng bóng ngoài , màu trắng UV, khổ 50.0cm; MĐ: 8.0x8.0; TL: 50.86g/m; Tráng 2 mặt mỗi mặt 15gsm",M,1000,KG,50.86,,VND,11000,0,172700,NCC010197,CÔNG TY TNHH BAO BÌ NHỰA CONTINENTAL
PO01/24-004,Thái Minh Quyết,1/3/2024,,THATRPPM635080080058TRDU,"Vải manh PP tráng bóng ngoài 1 mặt, màu trắng UV, khổ 63.5cm; MĐ: 8.0x8.0; TL: 58.24g/m; Tráng 20gsm",M,1000,KG,58.24,,VND,11000,0,148500,NCC010197,CÔNG TY TNHH BAO BÌ NHỰA CONTINENTAL
PO01/24-003,Nguyễn Thị Đào,1/2/2024,PR24/01-007,0904700350000000,Co nhựa răng Trong 27,CAI,2,CAI,2,,VND,4000,0,8000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-003,Nguyễn Thị Đào,1/2/2024,PR24/01-007,0904700370000000,Co nhựa răng Ngoài 27,CAI,4,CAI,4,,VND,5000,0,20000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-003,Nguyễn Thị Đào,1/2/2024,PR24/01-007,0909500010000000,Lưới nhựa K.2m xanh,M,3,M,3,,VND,38000,0,114000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-002,Nguyễn Thị Đào,1/2/2024,PR24/01-004,0905800580000000,Mũi khoét hợp kim phi 42,CAI,1,CAI,1,,VND,1,0,1,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-041,Nguyễn Thị Đào,1/11/2024,PR24/01-036,0906201030000000,Ống luồn dây điện tròn cứng chống cháy SINO D20 ( SP9020MS),Cây,50,Cây,50,,VND,26000,0,1300000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-052,Nguyễn Thị Đào,3/19/2024,PR24/03-043,913900210000000,Định nổ dùng cho súng bắn đinh nổ.,CAI,400,CAI,400,,VND,2500,0,1000000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-041,Nguyễn Thị Đào,1/11/2024,PR24/01-036,0906100600000000,Nối ống luồn dây điện PHI 20,CAI,100,CAI,100,,VND,1500,0,150000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-002,Nguyễn Thị Đào,1/2/2024,PR24/01-004,090420024000000,Phễu Thoát sàn 15x15cm/90,CAI,1,CAI,1,,VND,1,0,1,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-002,Nguyễn Thị Đào,1/2/2024,PR24/01-004,090470085000000,Co 21/27,CAI,10,CAI,10,,VND,6000,0,60000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-002,Nguyễn Thị Đào,1/2/2024,PR24/01-004,0904700430000000,T 3 đầu răng ngoài 21,CAI,5,CAI,5,,VND,18000,0,90000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-006,Nguyễn Thị Đào,1/3/2024,PR24/01-008,0904200070000000,Bộ trục làm máy sợi LH7+LH8 ( GC theo bản vẽ),Bộ,2,Bộ,2,,VND,5000000,800000,10000000,NCC010056,CÔNG TY TNHH CƠ KHÍ DAO CẮT THANH HÙNG
PO02/24-006,Nguyễn Thị Đào,2/2/2024,PR24/02-013,52001093000000,LOTTE-CHEMICAL (55x84.5),CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO01/24-106,Nguyễn Thị Đào,1/30/2024,PR24/01-105,52001093000000,LOTTE-CHEMICAL (55x84.5),CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO01/24-088,Nguyễn Thị Đào,1/25/2024,PR24/01-087,52001093000000,LOTTE-CHEMICAL (55x84.5),CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO01/24-011,Nguyễn Thị Đào,1/4/2024,PR24/01-013,MDM-FLT60,Mực Trắng Trong 60,KG,5,KG,5,,VND,58000,29000,290000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO01/24-014,Nguyễn Thị Đào,1/8/2024,PR24/01-016,0927600090000000,Bạc đạn SKF 624.,CAI,10,CAI,10,,VND,57000,45600,570000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO01/24-014,Nguyễn Thị Đào,1/8/2024,PR24/01-016,0927600091000000,Bạc đạn SKF 634.,CAI,10,CAI,10,,VND,49000,39200,490000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO01/24-015,Nguyễn Thị Đào,1/8/2024,PR24/01-019,0902210070000000,Tụ điện 35VDC - 470uf,CAI,20,CAI,20,,VND,13000,0,260000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-067,Nguyễn Thị Đào,3/26/2024,PR24/03-071,0902210070000000,Tụ điện 35VDC - 470uf,CAI,50,CAI,50,,VND,39000,0,1950000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-015,Nguyễn Thị Đào,1/8/2024,PR24/01-019,0902210080000000,Tụ điện 25VDC - 100uf,CAI,20,CAI,20,,VND,17000,0,340000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-015,Nguyễn Thị Đào,1/8/2024,PR24/01-019,0902210090000000,Tụ điện 10VDC - 1000uf,CAI,20,CAI,20,,VND,17000,0,340000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-015,Nguyễn Thị Đào,1/8/2024,PR24/01-017,0916600700000000,Đầu bít ống nhựa PVC BM phi 75.,CAI,4,CAI,4,,VND,26000,0,104000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-015,Nguyễn Thị Đào,1/8/2024,PR24/01-019,0916100020000000,Chai Xịt 500ml SELSIL CIRCUIT Vệ Sinh Bo Mạch Điện Tử,CHAI,2,CHAI,2,,VND,65000,0,130000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-015,Nguyễn Thị Đào,1/8/2024,PR24/01-019,0902201780000000,RƠ LAY 14 chân dẹt lớn 10A - 24 VDC. - IDEC.,CAI,10,CAI,10,,VND,147000,0,1470000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-028,Nguyễn Thị Đào,1/10/2024,PR24/01-030,091820006000000,Gạch lát nền 40x40,THUNG,130,THUNG,130,,VND,130000,0,16900000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO04/24-005,Nguyễn Thị Đào,4/2/2024,PR24/04-003,091820006000000,Gạch lát nền 40x40,THUNG,15,THUNG,15,,VND,130000,0,1950000,NV041,Võ Công Vũ
PO05/24-006,Nguyễn Thị Đào,5/4/2024,PR24/05-006,091820006000000,Gạch lát nền 40x40,THUNG,25,THUNG,25,,VND,130000,0,3250000,NV041,Võ Công Vũ
PO01/24-015,Nguyễn Thị Đào,1/8/2024,PR24/01-017,0906102031000000,Nối nhựa PVC BM phi 75.,CAI,4,CAI,4,,VND,37000,0,148000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-015,Nguyễn Thị Đào,1/8/2024,PR24/01-019,0920600300000000,Dây rút 3x200mm,BICH,20,BICH,20,,VND,13000,0,260000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-068,Nguyễn Thị Đào,1/22/2024,PR24/01-065,0920600300000000,Dây rút 3x200mm,BICH,20,BICH,20,,VND,12000,0,240000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/24-042,Nguyễn Thị Đào,6/13/2024,PR24/06-041,0920600300000000,Dây rút 3x200mm,BICH,50,BICH,50,,VND,7000,0,350000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-015,Nguyễn Thị Đào,1/8/2024,PR24/01-018,0903901210000000,Van điện từ  solenoid  31A1FV15 -Z.,CAI,1,CAI,1,,VND,2000000,0,2000000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-016,Nguyễn Thị Đào,1/8/2024,PR24/01-018,0901200910000000,Long đền lam máy kéo sợi LOHIA dày 7.75mm ( gia công theo bản vẽ),CAI,194,CAI,194,,VND,55000,853600,10670000,NCC010056,CÔNG TY TNHH CƠ KHÍ DAO CẮT THANH HÙNG
PO01/24-041,Nguyễn Thị Đào,1/11/2024,PR24/01-037,0902210110000000,Máng inox 100x240x790mm - dày 1mm (gia công theo bản vẽ),CAI,3,CAI,3,,VND,1850000,0,5550000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-041,Nguyễn Thị Đào,1/11/2024,PR24/01-037,0902210120000000,Máng inox 100x220x880mm - dày 1mm (gia công theo bản vẽ),CAI,6,CAI,6,,VND,1900000,0,11400000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-020,Nguyễn Thị Đào,1/9/2024,PR24/01-025,0902210100000000,Biến thế sạc bình ắc quy xe nâng. Model: LF-3 48/100-0. Input : 3x400V- output : 48/100A. Đầu sạc SR350A/ Germany.,CAI,1,CAI,1,,VND,26000000,2080000,26000000,NCC010134,CÔNG TY TNHH HỆ THỐNG THIẾT BỊ XE NÂNG THIÊN LỘC
PO06/24-048,Nguyễn Thị Đào,6/17/2024,PR24/06-048,0902210100000000,Biến thế sạc bình ắc quy xe nâng. Model: LF-3 48/100-0. Input : 3x400V- output : 48/100A. Đầu sạc SR350A/ Germany.,CAI,1,CAI,1,,VND,20000000,1600000,20000000,NCC010003,CÔNG TY TNHH SX TM DV 7777
PO01/24-025,Nguyễn Thị Đào,1/9/2024,PR24/01-027,0903000230000000,Vít INOX3mmx5cm,KG,0.5,KG,0.5,,VND,1,0,1,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-025,Nguyễn Thị Đào,1/9/2024,PR24/01-027,0903400190000000,Tắc kê Nhựa 14mm,BICH,5,KG,5,,VND,1200,0,6000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-025,Nguyễn Thị Đào,1/9/2024,PR24/01-027,0905502090000000,V nhôm 3cm,CAY,1,CAY,1,,VND,70000,0,70000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-036,Nguyễn Thị Đào,1/11/2024,PR24/01-032,0918500300000000,Bát nhựa đỡ tăng đưa căn chỉnh khe hở ống lăn dàn thu. (Suppprt block) Mã : 11130812050,CAI,30,CAI,30,,USD,0.2,0,6,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO01/24-036,Nguyễn Thị Đào,1/11/2024,PR24/01-032,0901301850000000,Buly trung gian (TIMING PULLEY-27 T) mã: LS 20109104,CAI,3,CAI,3,,USD,1.7,0,5.1,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO01/24-041,Nguyễn Thị Đào,1/11/2024,PR24/01-036,0902210130000000,Cảm biến quang BRQM400-DDTA,CAI,2,CAI,2,,VND,850000,0,1700000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-041,Nguyễn Thị Đào,1/11/2024,PR24/01-036,0902300180000000,"Đầu dò nhiệt độ loại K khoen gài, đường kính đầu dò 5x30mm dây dài 2 mét.",SOI,10,SOI,10,,VND,165000,0,1650000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-041,Nguyễn Thị Đào,1/11/2024,PR24/01-036,0902210140000000,Công tắc cảm biến ánh sáng AS - 10 - 220V,CAI,4,CAI,4,,VND,260000,0,1040000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-040,Nguyễn Thị Đào,1/11/2024,PR24/01-035,0908900056000000,Co ren Trong 27,CAI,2,CAI,2,,VND,5000,0,10000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO02/24-012,Nguyễn Thị Đào,2/3/2024,PR24/02-017,0918200020000000,Gạch lát nền 30x30,M3,9,M3,9,,VND,115000,0,1035000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-040,Nguyễn Thị Đào,1/11/2024,PR24/01-035,0902900420000000,Vòng sin I-Nox,CAI,10,CAI,10,,VND,1,0,10,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-044,Nguyễn Thị Đào,1/15/2024,PR24/01-040,0902200210000000,PLC LIYAN máy cắt AUTO botheven. Model: J22A32MT.,CAI,1,CAI,1,,USD,530,0,530,NCC020002,"CÔNG TY BOTHEVEN MACHINERY INDUSTRIAL CO., LTD"
PO01/24-044,Nguyễn Thị Đào,1/15/2024,PR24/01-040,0902210150000000,PLC LIYAN máy cắt AUTO botheven. Model: J1D32ET.,CAI,1,CAI,1,,USD,160,0,160,NCC020002,"CÔNG TY BOTHEVEN MACHINERY INDUSTRIAL CO., LTD"
PO01/24-050,Thái Minh Quyết,1/16/2024,,THATRPPM051080080066TRDU,Vải manh PP trắng đục tráng bóng ngoài K.51.0cm; MĐ: 8.0x8.0; TL: 66.09g/m,M,4000,KG,264.36,,VND,11000,0,588500,NCC010197,CÔNG TY TNHH BAO BÌ NHỰA CONTINENTAL
PO03/24-067,Nguyễn Thị Đào,3/26/2024,PR24/03-063,03CAT-4P007-01-0000-OPVC,"Ống nhựa PVC, đường kính trong 16mm x dày 2mm, trắng trong, cắt dài 3cm. [Ống lưởi dẻo gia cường bằng sợi PolyEster]; TL: 3g/cái",Cái,2000,KG,6,,VND,390,0,780000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-067,Nguyễn Thị Đào,3/26/2024,PR24/03-063,10ZIP-4P007-01-0000,"Túi tài liệu Ziplock PE, W x L = 22cm x 34cm, TL: 18g/cái.",Cái,2500,KG,45,,VND,1170,0,2925000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-049,Nguyễn Thị Đào,1/16/2024,PR24/01-047,10ZIP-4P007-01-0000,"Túi tài liệu Ziplock PE, W x L = 22cm x 34cm, TL: 18g/cái.",Cái,1311,KG,23.598,,VND,972.76,0,1275288,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO05/24-035,Nguyễn Thị Đào,5/13/2024,PR24/05-028,10ZIP-4P007-01-0000,"Túi tài liệu Ziplock PE, W x L = 22cm x 34cm, TL: 18g/cái.",Cái,2778,KG,50.004,,VND,755.6,0,2099057,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO05/24-041,Nguyễn Thị Đào,5/13/2024,PR24/05-028,03CAT-4P007-01-0000-NOXI,"Dây chống xì màu trắng sợi poly ø6mm cắt dài 3840cm, trọng lượng 230.4g/cái",Cái,2520,KG,580.61,,VND,13141.66,3311698,33116983,NCC010100,CÔNG TY TNHH HONSIN (VIỆT NAM)
PO05/24-035,Nguyễn Thị Đào,5/13/2024,PR24/05-028,9045002450000000,"Ống nhựa PVC đường kính trong 16mm, dày 2mm, trắng trong. TL: 100g/m",M,80,KG,8.01,,VND,10000,0,800000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-049,Nguyễn Thị Đào,1/16/2024,PR24/01-047,9045002450000000,"Ống nhựa PVC đường kính trong 16mm, dày 2mm, trắng trong. TL: 100g/m",M,60,KG,6,,VND,12000,0,720000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-075,Nguyễn Thị Đào,1/23/2024,PR24/01-067,0906800108000000,Cân điện tử 600g FRH600 ( loại có chụp kính),CAI,1,CAI,1,,VND,3000000,0,3000000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-069,Nguyễn Thị Đào,1/22/2024,PR24/01-067,5200111270000000,Quạt Thái Lan đảo trần Hatari HT-C16R1 50W - Remote,CAI,2,CAI,2,,VND,1157407.5,185185,2314815,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-075,Nguyễn Thị Đào,1/23/2024,PR24/01-070,0907900100000000,CHỐT CỬA NGANG,CAI,5,CAI,5,,VND,20000,0,100000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-053,Nguyễn Thị Đào,1/17/2024,PR24/01-050,5200110661000000,Dao cắt bao JUMBO 80x300x40 ( GC theo bản vẽ),CAI,5,CAI,5,,VND,500000,200000,2500000,NCC010056,CÔNG TY TNHH CƠ KHÍ DAO CẮT THANH HÙNG
PO01/24-056,Nguyễn Thị Đào,1/18/2024,PR24/01-054,0923800023000000,Cốt cùm móc : 033151,CAI,10,CAI,10,,VND,82000,82000,820000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-056,Nguyễn Thị Đào,1/18/2024,PR24/01-054,0906400250000000,Ốc củ cùm móc ( theo mẫu),CAI,30,CAI,30,,VND,2000,0,60000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-056,Nguyễn Thị Đào,1/18/2024,PR24/01-054,0906400260000000,Ốc bàn lừa ( theo mẫu),CAI,30,CAI,30,,VND,2000,0,60000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-069,Nguyễn Thị Đào,1/22/2024,PR24/01-068,090570213000000,Phớt 55x78x9mm,CAI,5,CAI,5,,VND,55000,0,275000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-069,Nguyễn Thị Đào,1/22/2024,PR24/01-068,090570214000000,Phớt 52x75x9mm,CAI,5,CAI,5,,VND,55000,0,275000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-066,Nguyễn Thị Đào,1/22/2024,PR24/01-063,0927600093000000,Bạc đạn CF18-BUU,CAI,10,CAI,10,,VND,285000,228000,2850000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO01/24-065,Nguyễn Thị Đào,1/22/2024,PR24/01-063,0910000031000000,Vải chịu nhiệt phủ TEFLON khổ 1.2m,Mét,3,Mét,3,,VND,170000,0,510000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-107,Nguyễn Thị Đào,1/30/2024,PR24/01-101,0910000031000000,Vải chịu nhiệt phủ TEFLON khổ 1.2m,Mét,2,Mét,2,,VND,170000,0,340000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,1/22/2024,PR24/01-059,0901000420000000,Ống INOX 304 phi 21x1.8mm - dài 6000mm,CAY,3,CAY,3,,VND,420000,0,1260000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,1/22/2024,PR24/01-059,09047013100000000,Co INOX 304 ren trong phi 21.,CAI,10,CAI,10,,VND,20000,0,200000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,1/22/2024,PR24/01-059,0923700480000000,KEO DÁN KIM LOẠI AB CHỊU NHIỆT CHỐNG THẤM ĐA NĂNG N101,TUYP,5,TUYP,5,,VND,45000,0,225000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-069,Nguyễn Thị Đào,1/22/2024,PR24/01-066,0903100490000000,Thanh gỗ Sồi 20x40x1000mm ( theo bản vẽ),CAY,30,CAY,30,,VND,75000,0,2250000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,1/22/2024,PR24/01-059,53BCCMZMT3,Bình chữa cháy khí CO2 MT3( CÓ DỒNG HỒ),BINH,14,BINH,14,,VND,45000,50400,630000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,1/22/2024,PR24/01-059,53BCCMZMT5,Bình chữa cháy khí CO2 MT5,BINH,1,BINH,1,,VND,75000,6000,75000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,1/22/2024,PR24/01-059,53BCCMFZ4,Bình chữa cháy  bột,BINH,11,BINH,11,,VND,120000,105600,1320000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,1/22/2024,PR24/01-059,53BCCMFZ8,Bình chữa cháy  bột ( CÓ DỒNG HỒ),BINH,1,BINH,1,,VND,60000,4800,60000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,1/22/2024,PR24/01-059,53BCCMFZL35,Bình chữa cháy  bột,BINH,3,BINH,3,,VND,525000,126000,1575000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-081,Nguyễn Thị Đào,1/24/2024,PR24/01-078,0902210160000000,Contactor Mitsubishi S-T65 65A 30kW AC200V 3P,CAI,1,CAI,1,,VND,1330000,0,1330000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-095,Nguyễn Thị Đào,1/26/2024,PR24/01-088,051001040000000,ORO TRES (polime),CM2,14749,CM2,14749,,VND,540,637157,7964460,NCC010024,CÔNG TY TNHH CƠ KIỆN
PO01/24-096,Nguyễn Thị Đào,1/26/2024,PR24/01-088,051001040000000,ORO TRES (polime),CM2,3456,CM2,3456,,VND,600,0,2073600,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-059,Thái Minh Quyết,1/19/2024,,THATRPER186130130842TDUV,"Vải cuộn PP, trắng đục UV tráng bóng ngoài, K186.0cm, MĐ: 13.0x13.0, GC 8 điểm chỉ đôi 85mm, 12.5-8.5-51-8.5-12.5-12.5-8.5-51-8.5-12.5. TL: 842.19g/mét. [Tráng 30gsm]",M,610,KG,525.1673,,VND,19600,0,1623272,KH010005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH
PO01/24-081,Nguyễn Thị Đào,1/24/2024,PR24/01-078,0927600094000000,Bộ điều khiển tụ bù Mikro 12 cấp PFR120-415-50 144x144mm,CAI,1,CAI,1,,VND,3260000,0,3260000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-063,Nguyễn Thị Đào,1/22/2024,PR24/01-058,0903200030000000,CÀNG DAO DỘNG CS DÀI (theo mẫu),CAI,10,CAI,10,,VND,70000,0,700000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-063,Nguyễn Thị Đào,1/22/2024,PR24/01-058,0903200040000000,CÀNG DAO ĐỘNG CS Ngắn ( theo mẫu),CAI,10,CAI,10,,VND,70000,0,700000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,1/22/2024,PR24/01-058,0902101000000000,Dây cu roa B58,CAI,6,CAI,6,,VND,162037,77778,972222,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-063,Nguyễn Thị Đào,1/22/2024,PR24/01-058,0912800120000000,"Sơ mi bánh xe côn dài CS,",CAI,10,CAI,10,,VND,55000,0,550000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,1/22/2024,PR24/01-058,0902101010000000,Dây cu roa B78,Sợi,9,Sợi,9,,VND,194445,140000,1750005,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-077,Nguyễn Thị Đào,1/24/2024,PR24/01-077,0906202550000000,ỐNG HƠI CAO SU HÀN QUỐC TOYORK - phi lỗ 13mm,Mét,50,Mét,50,,VND,50000,0,2500000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-012,Nguyễn Thị Đào,3/6/2024,PR24/03-016,0901900150000000,Bánh xe PU đỏ rời phi 100x30mm (có sẵn bạc đạn lỗ  cốt 12mm),CAI,50,CAI,50,,VND,80000,0,4000000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,1/22/2024,PR24/01-057,0910200060000000,T sắt ren trong phi 60mm,CAI,10,CAI,10,,VND,55000,0,550000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,1/22/2024,PR24/01-057,0906100980000000,BẦU NỐI SĂT REN TRONG 60 GiẢM 27,CAI,8,CAI,8,,VND,30000,0,240000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,1/22/2024,PR24/01-057,0920600190000000,Dây len nối ống sắt,CUON,50,CUON,50,,VND,5000,0,250000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-063,Nguyễn Thị Đào,1/22/2024,PR24/01-058,0906201128000000,Ốp càng thoi CS.,CAI,4,CAI,4,,VND,110000,0,440000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-068,Nguyễn Thị Đào,1/22/2024,PR24/01-065,0927100050000000,Cùm treo ống A25- phi 34mm.,CAI,60,CAI,60,,VND,13000,0,780000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-068,Nguyễn Thị Đào,1/22/2024,PR24/01-065,0903400140000000,Tắc kê đạn M8x10x30mm,CAI,60,CAI,60,,VND,3000,0,180000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-068,Nguyễn Thị Đào,1/22/2024,PR24/01-065,0902204460000000,DÂY ĐIỆN 4C X 25MM2,Mét,180,Mét,180,,VND,235000,4230000,42300000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-101,Nguyễn Thị Đào,1/29/2024,PR24/01-093,0902204460000000,DÂY ĐIỆN 4C X 25MM2,Mét,14,Mét,14,,VND,235000,0,3290000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-077,Nguyễn Thị Đào,1/24/2024,PR24/01-077,09061031000000,Nối thau 1 đầu ren ngoài 13- 1 đầu đuôi chuột phi 13mm.,CAI,10,CAI,10,,VND,10000,0,100000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-068,Nguyễn Thị Đào,1/22/2024,PR24/01-065,0906201050000000,Ống luồn dây điện tròn cứng chống cháy D32 (dài 2.92m/cây),M,60,M,60,,VND,54000,0,3240000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
