Ngày,Số chứng từ,Đơn hàng bán,Khách hàng,Diễn giải,Vật tư,Tên vật tư,Đơn vị tính 1,Só lượng (1),Số lượng (2),Đơn vị tính 2
1/4/2024,SIM01/24-001,SO2310-0034,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,Xuất bán Bao ngày 04/1/2024-GIAO KH-XE 51C-67266,TPH073114G140MEK.POLA,"Bao TP-PP, trắng tẩy, K73x114.5PB (cm), TL: 140 (±3.0)g/cái, MK: Pollard - 50KG",Cái,16000,2291,KG
1/4/2024,SIM01/24-001,SO2310-0034,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,Xuất bán Bao ngày 04/1/2024-GIAO KH-XE 51C-67266,TPH495805G079MEK.3BLR,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: 3-Blue Roses - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,10000,792.5,KG
1/4/2024,SIM01/24-001,SO2310-0034,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,Xuất bán Bao ngày 04/1/2024-GIAO KH-XE 51C-67266,TPH595935G114MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,10000,1170,KG
1/4/2024,SIM01/24-001,SO2310-0034,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,Xuất bán Bao ngày 04/1/2024-GIAO KH-XE 51C-67266,TPH595935G114MEK.JP1,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: JP1 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,9500,1113.5,KG
1/4/2024,SIM01/24-002,SO2310-0033,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,Xk bán hàng ngày 04/01/2024;Số cont : YMLU8907619 ;Số seal :YMAN666056; INV : 001,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",M,335874,25426,KG
1/4/2024,SIM01/24-003,SO2310-0033,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,Xk bán hàng ngày 04/01/2024;Số cont :TEMU7625192;Số seal :YMAN666086; INV : 001,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",M,336391,25565.5,KG
1/4/2024,SIM01/24-004,SO2401-0016,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,Xuất bán nhựa ngày 04/1/2024-GIAO KH-XE 61C-121.65,HAT-PPKC-GY130,Hạt nhựa PP kéo sợi - GY130,KG,5000,5000,KG
1/5/2024,SIM01/24-005,SO2312-0049,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 05/01/2024,Xe 51C-67266",TPH050074G074INT.WHGL095,"Bao TP-PP, K50.0x74.0LL, TL: 74.0g/cái, MK: WHITE GLOBE 22.5KG - CODE 095 (2+0) (Mã KH: 5000470). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,5000,366.5,KG
1/5/2024,SIM01/24-005,SO2312-0049,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 05/01/2024,Xe 51C-67266",TPH060085G102INT.VVBL019,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: VI VI BLUE PP 40KG - CODE 019 (1+0) (Mã: 5001103). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",CAI,2000,208,KG
1/5/2024,SIM01/24-005,SO2312-0049,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 05/01/2024,Xe 51C-67266",TPH060085INT.BRGL2.188,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: BROWN GLOBE-2 PP 40KG - CODE 188 (2+0) (Mã: 5000998). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",Cái,5000,521.5,KG
1/5/2024,SIM01/24-005,SO2312-0049,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 05/01/2024,Xe 51C-67266",TPH060085INT.BRGL2.189,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: BROWN GLOBE-2 PP 40KG - CODE 189 (2+0) (Mã: 5000998). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",Cái,5000,521.5,KG
1/5/2024,SIM01/24-005,SO2312-0049,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 05/01/2024,Xe 51C-67266",TPH075118G125INT.CAMI737,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 737 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,609.5,KG
1/5/2024,SIM01/24-005,SO2312-0049,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 05/01/2024,Xe 51C-67266",TPH075118G125INT.CAMI738,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 738 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,617.5,KG
1/5/2024,SIM01/24-005,SO2312-0049,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 05/01/2024,Xe 51C-67266",TPH075118G125INT.CAMI739,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 739 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,622.5,KG
1/5/2024,SIM01/24-005,SO2312-0049,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 05/01/2024,Xe 51C-67266",TPH075118G125INT.CAMI740,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 740 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,618.5,KG
1/5/2024,SIM01/24-005,SO2312-0049,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 05/01/2024,Xe 51C-67266",TPH075118G125INT.CAMI741,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 741 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,615,KG
1/5/2024,SIM01/24-006,,MAI TRUNG NGÔN,Xuất bán võ phuy rỗng ngày 05/01/2024 ( 25 cái * 140.000 đ/kg)- XE 60C-116.63,0915200010000000,Phi rỗng,CAI,25,25,CAI
1/5/2024,SIM01/24-007,SO2312-0021,SANPOLY INDUSTRY SDN BHD,Xk bán hàng ngày 05/01/2024;Số cont :YMLU8994470;Số seal :YMAP763923; INV : 002,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",M,71119,5541,KG
1/5/2024,SIM01/24-007,SO2312-0007,SANPOLY INDUSTRY SDN BHD,Xk bán hàng ngày 05/01/2024;Số cont :YMLU8994470;Số seal :YMAP763923; INV : 002,0102125027000000,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 10.0x9.3, TL: 94.0g/m(+2.0/-1.0). [3500m/cuộn]/THACUSAN660100093094TRDU",M,45466.5,4218,KG
1/5/2024,SIM01/24-007,SO2312-0038,SANPOLY INDUSTRY SDN BHD,Xk bán hàng ngày 05/01/2024;Số cont :YMLU8994470;Số seal :YMAP763923; INV : 002,0102125027000000,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 10.0x9.3, TL: 94.0g/m(+2.0/-1.0). [3500m/cuộn]/THACUSAN660100093094TRDU",M,34966.5,3231,KG
1/5/2024,SIM01/24-007,SO2311-0018,SANPOLY INDUSTRY SDN BHD,Xk bán hàng ngày 05/01/2024;Số cont :YMLU8994470;Số seal :YMAP763923; INV : 002,0102125032000000,"Vải cuộn PP, trắng đục, K66cm, MĐ: 10.0x11.0, TL: 104g/m. [Hooking]/THACUSAN660100110104TRDU",M,101063,10552.5,KG
1/5/2024,SIM01/24-007,SO2312-0039,SANPOLY INDUSTRY SDN BHD,Xk bán hàng ngày 05/01/2024;Số cont :YMLU8994470;Số seal :YMAP763923; INV : 002,0102125065000000,"Vải cuộn PP, trắng đục, K66.0cm(+1/-0.5), MĐ: 11.0x12.0, TL: 106g/m(+1/-2). [Hooking]",M,15132,1601,KG
1/6/2024,SIM01/24-009,SO2312-0056,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 06/01/2024,Xe 54Y-8359",TPH060085G102INT.GP090,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: GP - CODE 090 (1+0) (Mã: 5000642). [Tép 20 cái gấp 3 code ra ngoài.  Bó 05 tép.  Cột chữ thập, dây màu trắng (xám)]",Cái,5000,522.5,KG
1/6/2024,SIM01/24-009,SO2312-0056,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 06/01/2024,Xe 54Y-8359",TPH060088G105INT,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái. (Mã: 5000651) (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập).",CAI,5000,542,KG
1/6/2024,SIM01/24-014,SO2401-0016,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH,Xuất bán nhựa ngày 06/1/2024-GIAO THẲNG KH TỪ CẢNG,HAT-PPKC-GY130,Hạt nhựa PP kéo sợi - GY130,KG,22000,22000,KG
1/8/2024,SIM01/24-008,SO2312-0008,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 08/01/202 số cont :TGBU2081901, seal :YMAP751613, INV : 004",0119124006000000,"Bao TP-PP, trắng đục, K71x130LL (+/-1), MĐ: 11x11, TL: 155g/cái (500N) (5000236). [EK: Tép 100cái, kiện 10 tép trở đầu (1000 cái), 6 đai ngang x 1 đai dọc]/TPH071130G155TDPRE500N",CAI,70000,10544.3,KG
1/8/2024,SIM01/24-010,SO2310-0034,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,Xuất bán Bao ngày 08/1/2024-GIAO KH-XE 51C-67266,TPH073114G140MEK.POLA,"Bao TP-PP, trắng tẩy, K73x114.5PB (cm), TL: 140 (±3.0)g/cái, MK: Pollard - 50KG",Cái,8000,1139,KG
1/8/2024,SIM01/24-010,SO2310-0034,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,Xuất bán Bao ngày 08/1/2024-GIAO KH-XE 51C-67266,TPH495805G079MEK.BLC,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Balance - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,10000,811,KG
1/8/2024,SIM01/24-010,SO2310-0034,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,Xuất bán Bao ngày 08/1/2024-GIAO KH-XE 51C-67266,TPH595935G114MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,19300,2247.5,KG
1/8/2024,SIM01/24-010,SO2310-0034,CÔNG TY TNHH CHẾ BIẾN BỘT MỲ MÊ KÔNG,Xuất bán Bao ngày 08/1/2024-GIAO KH-XE 51C-67266,TPH595935G114MEK.CF2,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF2 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,10000,1171,KG
1/8/2024,SIM01/24-011,SO2312-0008,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 08/01/202 số cont : YMLU3388824, seal :YMAP751619, INV :004",0119124001001000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BHRC BLEACH (5000013). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.BHBL",CAI,10000,688.4,KG
1/8/2024,SIM01/24-011,SO2312-0008,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 08/01/202 số cont : YMLU3388824, seal :YMAP751619, INV :004",0119124001002000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BH RB (5001139). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.BHRB",CAI,30000,2037.4,KG
1/8/2024,SIM01/24-011,SO2312-0008,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 08/01/202 số cont : YMLU3388824, seal :YMAP751619, INV :004",0119124001007000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GD HORSE UB (5000124). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.GDHOUB",CAI,10000,683.8,KG
1/8/2024,SIM01/24-011,SO2312-0008,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 08/01/202 số cont : YMLU3388824, seal :YMAP751619, INV :004",0119124001008000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN HORSE (5000158). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.GRHO",CAI,10000,684.4,KG
1/8/2024,SIM01/24-011,SO2312-0008,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 08/01/202 số cont : YMLU3388824, seal :YMAP751619, INV :004",0119124001011000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: PINK HORSE (5000224). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.PIHO",CAI,10000,687.1,KG
1/8/2024,SIM01/24-011,SO2312-0008,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 08/01/202 số cont : YMLU3388824, seal :YMAP751619, INV :004",0119124001014000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED H NON ADA (5000294). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.REHNA",CAI,25000,1712.5,KG
1/8/2024,SIM01/24-011,SO2312-0008,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 08/01/202 số cont : YMLU3388824, seal :YMAP751619, INV :004",0119124001015000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED HORSE (5000295). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.REHO",CAI,25000,1718.6,KG
1/8/2024,SIM01/24-011,SO2312-0008,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 08/01/202 số cont : YMLU3388824, seal :YMAP751619, INV :004",0119124001016000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: YELLOW H WANTON MI (5000348).[EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.YHWM",CAI,10000,689.3,KG
1/8/2024,SIM01/24-011,SO2312-0008,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 08/01/202 số cont : YMLU3388824, seal :YMAP751619, INV :004",0119124001018000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE - N (5001450). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]",Cái,10000,679.8,KG
1/8/2024,SIM01/24-011,SO2312-0008,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 08/01/202 số cont : YMLU3388824, seal :YMAP751619, INV :004",0119124003001000,"Bao TP-PP, trắng đục, K50x86LL (+/-1), TL: 80g/cái (+/-5%), MK: NESTLE KIT KAT (5000203).[EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050086TDPRE.NEKK",CAI,5000,371.3,KG
1/8/2024,SIM01/24-011,SO2312-0008,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 08/01/202 số cont : YMLU3388824, seal :YMAP751619, INV :004",0119124003003000,"Bao TP-PP, trắng đục, K50x86LL (+/-1), TL: 80g/cái (+/-5%), MK: ORANGE HORSE (5000211). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050086TDPRE.ORHO",CAI,15000,1131.4,KG
1/8/2024,SIM01/24-011,SO2312-0008,PRESTASI FLOUR MILL (M) SDN BHD,"Xuất bán ngày 08/01/202 số cont : YMLU3388824, seal :YMAP751619, INV :004",0119124004004000,"Bao TP-PP, trắng đục, K56x82LL (+/-1), TL: 75g/cái (+/-5%), MK: BLACK LABEL (5000024). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH056082TDPRE.BLALAB",CAI,10000,703.8,KG
1/8/2024,SIM01/24-012,,ANH MẠNH,Xuất bán phế ngày 08/01/2024 phế  tạp 320kg *5.000đ/kg; phế bao keo : 392*15.000đ/kg ; phế in : 645kg * 10.500 -  XE 51C-573.02,PHEBAOMU,Phế bao mủ,KG,392,392,KG
1/8/2024,SIM01/24-012,,ANH MẠNH,Xuất bán phế ngày 08/01/2024 phế  tạp 320kg *5.000đ/kg; phế bao keo : 392*15.000đ/kg ; phế in : 645kg * 10.500 -  XE 51C-573.02,PHE-PHEIN,Phế thu hồi khâu in (in lỗi),CAI,645,645,KG
1/8/2024,SIM01/24-012,,ANH MẠNH,Xuất bán phế ngày 08/01/2024 phế  tạp 320kg *5.000đ/kg; phế bao keo : 392*15.000đ/kg ; phế in : 645kg * 10.500 -  XE 51C-573.02,PHE-PHETAP,PHẾ TẠP DƠ - VẢI ÁO BAO MANH QUẤN CUỘN BỊ DƠ,KG,320,320,KG
1/8/2024,SIM01/24-013,SO2311-0035,SUJPLAS SDN.BHD. (440069-P),Xk bán hàng ngày 08/01/2024;Số cont : FCIU4047095;Số seal :SITD268364; INV : 003,HAPSPL510102TRDU,"Cuộn PP trắng đục tráng hấp PE, trắng đục, K51.0cm; MĐ: 8.0x8.0, 980D, PE dày 27.0mic, TL: 102.0g/m. [3000m/cuộn]",M,15000,1464,KG
1/8/2024,SIM01/24-013,SO2311-0035,SUJPLAS SDN.BHD. (440069-P),Xk bán hàng ngày 08/01/2024;Số cont : FCIU4047095;Số seal :SITD268364; INV : 003,HAPSPL520104TRDU,"Cuộn PP trắng đục tráng hấp PE, trắng đục, K52.0cm; MĐ: 8.0x8.0, 980D, PE dày 27.0mic, TL: 104.0g/m. [3000m/cuộn]",M,30389,3041.5,KG
1/8/2024,SIM01/24-013,SO2311-0035,SUJPLAS SDN.BHD. (440069-P),Xk bán hàng ngày 08/01/2024;Số cont : FCIU4047095;Số seal :SITD268364; INV : 003,HAPSPL525107TRDU,"Cuộn PP trắng đục tráng hấp PE, trắng đục, K52.5cm; MĐ: 8.0x8.0, 980D, PE dày 29.0mic, TL: 107.31g/m. [3000m/cuộn]",M,48283,4987.5,KG
1/8/2024,SIM01/24-013,SO2311-0035,SUJPLAS SDN.BHD. (440069-P),Xk bán hàng ngày 08/01/2024;Số cont : FCIU4047095;Số seal :SITD268364; INV : 003,THACUSPL590100120099TRDU,"Vải cuộn PP trắng đục khổ 59.0cm; MĐ: 10.0x12.0, kiểu dệt: 2x1/5x1, 850D; TL: 99.12g/m [3500m/cuộn]",M,31369,3060,KG
1/8/2024,SIM01/24-013,SO2312-0048,SUJPLAS SDN.BHD. (440069-P),Xk bán hàng ngày 08/01/2024;Số cont : FCIU4047095;Số seal :SITD268364; INV : 003,THAINSPL510098TD.CSRA1,"Vải cuộn PP-In, trắng đục, K51.0cm, TL: 100.96g/98.0cm, MK: CSR A1",Cái,2920,278.5,KG
1/8/2024,SIM01/24-013,SO2312-0048,SUJPLAS SDN.BHD. (440069-P),Xk bán hàng ngày 08/01/2024;Số cont : FCIU4047095;Số seal :SITD268364; INV : 003,THAINSPL510100TD.GUPRA,"Vải cuộn PP-In, trắng đục, K51.0cm, TL: 103.0g/100.0cm, MK: Gula Prai",Cái,2900,281.5,KG
1/9/2024,SIM01/24-015,SO2311-0019,ENCORE LAMI SDN BHD. Oshi,Xk bán hàng ngày 09/01/2024;Số cont : WHSU5380810;Số seal :WHAB252309; INV : 005 ( cont ECL),0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",M,300000,20196,KG
1/9/2024,SIM01/24-015,SO2311-0019,ENCORE LAMI SDN BHD. Oshi,Xk bán hàng ngày 09/01/2024;Số cont : WHSU5380810;Số seal :WHAB252309; INV : 005 ( cont ECL),0102107008000000,"Vải manh cuộn PP, trắng đục, K120cm, MĐ: 7x7, 900D, caro láng, TL: 68.6g/m. [5000m/cuộn]/THACUECL120070070686TRDU",M,65000,4424,KG
1/10/2024,SIM01/24-016,SO2312-0056,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 10/01/2024,Xe 51C-67266",TPH050074G074INTORGLE072,"Bao TP-PP khổ 50x74LL, TL 74gr/cái, MK: ORANGE GLOBE (22.5kg) EXP (in 2+0) code 072; mã 5000489 [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",CAI,5000,382.5,KG
1/10/2024,SIM01/24-016,SO2312-0056,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 10/01/2024,Xe 51C-67266",TPH060085G102INT.RGA245,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: RGA-02 CODE 245 (1+0) (Mã: 5000659). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",CAI,5000,514.5,KG
1/10/2024,SIM01/24-016,SO2312-0049,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 10/01/2024,Xe 51C-67266",TPH075118G125INT.CAMI742,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 742 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,614.5,KG
1/10/2024,SIM01/24-016,SO2312-0049,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 10/01/2024,Xe 51C-67266",TPH075118G125INT.CAMI743,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 743 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,596,KG
1/10/2024,SIM01/24-016,SO2312-0049,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 10/01/2024,Xe 51C-67266",TPH075118G125INT.CAMI744,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 744 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,624,KG
1/10/2024,SIM01/24-016,SO2312-0049,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 10/01/2024,Xe 51C-67266",TPH075118G125INT.CAMI745,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 745 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,620.5,KG
1/10/2024,SIM01/24-016,SO2312-0049,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 10/01/2024,Xe 51C-67266",TPH075118G125INT.CAMI746,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 746 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,627,KG
1/10/2024,SIM01/24-017,SO2312-0024,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),Xk bán hàng ngày 10/01/2024;Số cont :YMLU8950322;Số seal :YMAP783316; INV : 006,0102109030000000,"Vải cuộn PP, hấp PE bên trong, trắng trong, K58.5cm, TL: 100g/m. [850D, 8.0x8.0, 20micron]/HAPHAL585100TRTR",M,249855,24506,KG
1/11/2024,SIM01/24-018,,ANH SƠN PALET,"Xuất bán ballet nhựa gãy,xe lấy từng chuyến, ballet  mới : 213 cái *85.000 đ/cái;ballet cũ : 63cai * 45.000đ/cái ( Lấy nhiều chuyến )",5200110011000000,pallet nhựa đen (hàng nhập nhựa PP),CAI,276,276,CAI
